dt(cam)	frame	LO	AO
104.6340	0635	-0.1434	0.9101
104.7583	0636	-0.1434	0.9102
104.9290	0637	-0.1434	0.9077
105.1234	0638	-0.1434	0.9078
105.2591	0639	-0.1434	0.9067
105.4283	0640	-0.1434	0.9079
105.5929	0641	-0.1307	0.9078
105.7891	0642	-0.1307	0.9072
105.9187	0643	-0.1307	0.9068
106.0853	0644	-0.1307	0.9053
106.2525	0645	-0.1307	0.9060
106.4682	0646	-0.1307	0.9049
106.5789	0647	-0.1247	0.9049
106.7440	0648	-0.1247	0.9056
106.9128	0649	-0.1247	0.9047
107.0784	0650	-0.1247	0.9040
107.2535	0651	-0.1247	0.9014
107.4533	0652	-0.1247	0.8994
107.5739	0653	-0.1152	0.8988
107.7830	0654	-0.1152	0.8975
107.9073	0655	-0.1152	0.8975
108.0730	0656	-0.1152	0.8969
108.2830	0657	-0.1152	0.8978
108.4437	0658	-0.1152	0.8978
108.5666	0659	-0.1120	0.8972
108.7343	0660	-0.1120	0.8983
108.8996	0661	-0.1120	0.8996
109.0728	0662	-0.1120	0.8995
109.2702	0663	-0.1120	0.8979
109.3937	0664	-0.1120	0.8975
109.5599	0665	-0.1120	0.8990
109.7287	0666	-0.1120	0.9000
109.8928	0667	-0.1120	0.8995
110.0610	0668	-0.1120	0.8986
110.2351	0669	-0.1120	0.8988
110.4066	0670	-0.1120	0.8989
110.5540	0671	-0.0934	0.8982
110.7593	0672	-0.0934	0.8977
110.8869	0673	-0.0934	0.8974
111.0562	0674	-0.0934	0.8979
111.2190	0675	-0.0934	0.8984
111.3837	0676	-0.0934	0.8985
111.5465	0677	-0.0890	0.8989
111.7297	0678	-0.0890	0.8989
111.8959	0679	-0.0890	0.8992
112.0497	0680	-0.0890	0.8993
112.2624	0681	-0.0890	0.8976
112.3748	0682	-0.0890	0.8967
112.5442	0683	-0.0799	0.8963
112.7116	0684	-0.0799	0.8947
112.8767	0685	-0.0799	0.8929
113.0467	0686	-0.0799	0.8920
113.2070	0687	-0.0799	0.8910
113.3691	0688	-0.0799	0.8910
113.5779	0689	-0.0829	0.8899
113.7091	0690	-0.0829	0.8891
113.8710	0691	-0.0829	0.8884
114.0358	0692	-0.0829	0.8885
114.2505	0693	-0.0829	0.8883
114.3685	0694	-0.0829	0.8870
114.5476	0695	-0.0834	0.8868
114.7027	0696	-0.0834	0.8865
114.8913	0697	-0.0834	0.8853
